# S. cerevisiae 5' and 3' UTR estimates.
# 
# Extensive transcriptional heterogeneity revealed by isoform profiling
# Vicent Pelechano Wu Wei, & Lars M. Steinmetz, Nature 2013
# Supplementary Data 3, http://www.nature.com/nature/journal/v497/n7447/full/nature12121.html
# header annotated by Edward Wallace
# 
# Column key
#   chr: chromosome
#   strand: DAN strand (determined from annotation)
#   gene: systematic ORF name
#   type: Verified - this file only includes verified ORFs
#   mTIF_number: number of detected reads with median 5' UTR and median 3' UTR length
#   median5: median 5' UTR length
#   median3: median 3' UTR length
#   sd5: standard deviation of 5' UTR length (interquartile range would be better)
#   sd3: standard deviation of 3' UTR length
#
chr	strand	gene	type	mTIF_number	median5	median3	sd5	sd3
2	-	YBR195C	Verified	19	20	139	15.8331948285724	15.416631104748
2	-	YBR196C	Verified	162	42	157	27.5425485230162	39.6780256231704
2	-	YBR197C	Uncharacterized	19	11	444	15.3278022060515	55.6709211526835
2	-	YBR198C	Verified	25	72	91	14.4362968474144	34.6678044685075
2	-	YBR201C-A	Uncharacterized	21	188	239	136.37710323113	30.6414751603117
2	-	YBR204C	Verified	28	44	227.5	16.2641472808287	40.5185959006061
2	-	YBR216C	Verified	21	30	228	14.1107861479893	87.5252072534644
2	-	YBR218C	Verified	33	89	116	66.7223867524191	25.5049386186165
2	-	YBR220C	Uncharacterized	125	67	151	32.2270713691495	64.9953348201784
2	-	YBR221C	Verified	98	203	233	35.691823569613	47.5258066032387
2	-	YBR222C	Verified	30	45	114	150.692459139067	8.50935928271329
2	-	YBR223C	Verified	6	23	243	2.44948974278318	18.1043272911939
2	-	YBR227C	Verified	33	49	80	19.3423111338847	30.3666358979321
2	-	YBR229C	Verified	12	9	131	8.03543289550612	66.513783032792
2	-	YBR230C	Verified	69	33	98	25.5801233577448	52.606891953326
2	-	YBR231C	Verified	26	47	47	50.8729941959537	39.8247893422407
2	-	YBR234C	Verified	41	37	66	12.1274230669134	21.1757454443038
2	-	YBR236C	Verified	27	38	151	9.59299958436573	297.273541379919
2	-	YBR238C	Verified	3	84	133	50.6392469664916	165.228125128058
2	-	YBR239C	Uncharacterized	12	149	93.5	24.7251558808703	15.6812472447671
2	-	YBR241C	Uncharacterized	30	40.5	61.5	44.4994640288012	44.9673700344605
2	-	YBR243C	Verified	69	44	168	14.4834032070142	101.73602025616
2	-	YBR247C	Verified	73	33	132	35.6801707034978	56.4494763394262
2	-	YBR248C	Verified	76	74.5	80	34.6480930337759	34.0031267912077
2	-	YBR249C	Verified	150	90	111	42.6968377664818	51.0848309702329
2	-	YBR254C	Verified	21	8	122	8.58431570892382	22.1733430690355
2	-	YBR255C-A	Uncharacterized	40	31	99	14.3088416273977	16.3908784827384
2	-	YBR256C	Verified	105	27	64	22.6388794879266	47.6180853382625
2	-	YBR258C	Verified	23	33	72	22.4678954090202	110.770638651909
2	-	YBR260C	Verified	24	23	129.5	15.9013603465101	89.8960349595536
2	-	YBR261C	Verified	51	25	128	14.5798679356024	23.155552419304
2	-	YBR262C	Verified	17	35	118	14.204390373485	13.5160579877941
2	-	YBR264C	Verified	22	22.5	39.5	13.3416640641263	16.7262139698807
2	-	YBR269C	Uncharacterized	47	21	156	26.7880121475934	40.2069806762101
2	-	YBR270C	Uncharacterized	6	257.5	44	96.0305506943841	7.84006802691575
2	-	YBR272C	Verified	40	15	189	13.8183963224058	29.819961908177
2	-	YBR273C	Verified	5	21	107	7.58287544405155	4.9295030175465
2	-	YBR276C	Verified	34	95	70	26.2841323800741	10.3550172120415
2	-	YBR280C	Verified	31	31	165	20.8845778362372	19.8680594157114
2	-	YBR281C	Verified	14	41	110	14.0735899494739	37.8873402266582
2	-	YBR283C	Verified	184	144	157	44.8438594152101	71.2497470953734
2	-	YBR288C	Verified	37	35	90	15.9314880758927	76.1062656005645
2	-	YBR291C	Verified	41	36	89	25.5826970869747	81.0586809422505
2	-	YBR296C	Verified	87	66	248	40.0602826957807	70.7287985977607
2	-	YBR298C	Verified	24	397	93	123.408711787003	8.89053804146108
2	+	YBL102W	Verified	84	88	165.5	26.5613390705098	43.8665568917812
2	+	YBL100W-C	Uncharacterized	3	55	140	6.92820323027551	249.992666559108
2	+	YBL099W	Verified	120	304	213	75.2794439264209	78.2049594736453
2	+	YBL097W	Verified	1	58	170	NA	NA
2	+	YBL095W	Uncharacterized	12	21	118	492.585471740384	18.7444941411088
2	+	YBL092W	Verified	136	42	97	41.1794302935681	41.0526251087849
2	+	YBL090W	Verified	27	17	123	19.3019934609602	41.1615883230513
2	+	YBL089W	Verified	34	39	84.5	22.3773543857359	162.003457743517
2	+	YBL085W	Verified	2	192	116	14.142135623731	0
2	+	YBL081W	Uncharacterized	5	314	125	105.720385924381	6.57267069006199
2	+	YBL071W-A	Verified	51	35	438	13.6763714944755	116.842739964248
2	+	YBL069W	Verified	52	81	147	23.7000486854417	46.6909546793464
2	+	YBL068W-A	Dubious	65	1125	147	311.875447433007	46.7727217510377
2	+	YBL068W	Verified	63	42	164	21.3969984161012	85.0963340732646
2	+	YBL063W	Verified	1	0	78	NA	NA
2	+	YBL060W	Verified	16	18	38	59.0431692351735	29.8663690461362
2	+	YBL058W	Verified	18	31	117	9.29421072179755	17.849772521939
2	+	YBL056W	Verified	151	82	269	57.543432488135	131.670687618486
2	+	YBL054W	Verified	68	115	145	27.0234509415464	59.2683866774717
2	+	YBL050W	Verified	28	67	67	22.3186104041083	9.48034725772132
2	+	YBL049W	Verified	1	61	259	NA	NA
2	+	YBL046W	Verified	2	0	183	0	7.07106781186548
2	+	YBL043W	Verified	3	133	183	0	15.1767365837763
2	+	YBL041W	Verified	104	35	75	72.8218359483522	40.1021287700475
2	+	YBL039W-B	Uncharacterized	47	211	135	85.8086527359935	14.8425595036013
2	+	YBL038W	Verified	35	63	92	11.4133196549566	31.0488095009869
2	+	YBL037W	Verified	2	98	131.5	0	31.8198051533946
2	+	YBL032W	Verified	29	76	203	23.7019152850005	14.7704938199347
2	+	YBL031W	Verified	11	30	150	30.8521400465923	32.7971728271591
2	+	YBL027W	Verified	89	31	96	21.7999657954394	53.095758791398
2	+	YBL026W	Verified	46	65	134	60.8855900231226	87.9968818068542
2	+	YBL025W	Verified	16	58	466	137.321945320719	44.6684079262589
2	+	YBL024W	Verified	47	23	125	18.9470023794646	85.3205795520467
2	+	YBL020W	Verified	17	55	80	15.5969454023008	12.6633445075796
2	+	YBL019W	Verified	7	40	112	26.0950643025148	0
2	+	YBL015W	Verified	70	85	251	29.2949447656055	86.4755126363197
2	+	YBL011W	Verified	43	93	181	212.901265986591	50.5198337201743
2	+	YBL009W	Verified	20	34	118	15.7446732847051	21.9613895639358
2	+	YBL008W	Verified	25	64	81	27.6690561217159	22.6911877168208
2	+	YBL005W	Verified	3	62	285	5.19615242270663	2.88675134594813
2	+	YBL002W	Verified	234	53	212	44.3969667956128	55.415399101484
2	+	YBR003W	Verified	17	29	134	271.265566102558	38.016637224804
2	+	YBR005W	Verified	39	58	156	59.4281452969996	26.0406357420773
2	+	YBR006W	Verified	15	116	136	35.0751574004546	16.0573377381836
2	+	YBR010W	Verified	56	28	157	28.7044444271289	50.3835032783291
2	+	YBR016W	Verified	76	30	207	89.1935909506208	90.8085551267639
2	+	YBR020W	Verified	270	58	121	42.2876266833226	136.653240593373
2	+	YBR021W	Verified	94	114.5	138	280.893203077465	26.1718709077721
2	+	YBR022W	Verified	36	62	157	32.0397075071365	27.1929466811956
2	+	YBR024W	Verified	65	113	176	85.9472445524221	135.082207875854
2	+	YBR030W	Verified	72	83	56	96.4889089282591	24.4105469906319
2	+	YBR031W	Verified	58	24	93	26.2588734174154	68.1759937382805
2	+	YBR032W	Dubious	2	764	70.5	1079.04494809067	98.2878425849301
2	+	YBR033W	Uncharacterized	6	73.5	138.5	59.1968467628696	58.6881589419876
2	+	YBR038W	Verified	5	51	186	17.2916164657906	9.83869910099907
2	+	YBR039W	Verified	32	70	175	23.1787409549799	19.9396013403705
2	+	YBR041W	Verified	26	53	142	14.3563440814371	38.4642891324088
2	+	YBR047W	Uncharacterized	9	53	101	29.4830459756111	3.33333333333333
2	+	YBR048W	Verified	194	28	211.5	27.5695279003863	76.5598576949209
2	+	YBR054W	Verified	6	317	377	8.44787941833136	55.7198348884847
2	+	YBR056W	Uncharacterized	35	45	49	32.3096104026302	49.0890461689929
2	+	YBR056W-A	Dubious	9	27	451	24.4386988196999	81.7910617230133
2	+	YBR071W	Uncharacterized	31	59	270	33.0299961423142	16.528242365688
2	+	YBR072W	Verified	10	68	164	40.6015872705599	4.92273636642603
2	+	YBR074W	Uncharacterized	15	5	62	9.22625652818138	28.7369017781932
2	+	YBR078W	Verified	217	170	300	36.3514226121334	165.315691650206
2	+	YBR083W	Verified	13	255	89	109.698070478321	20.1596194510278
2	+	YBR084W	Verified	35	38	142	29.2508133909745	40.6472424566259
2	+	YBR085W	Verified	36	98	177	42.7192663125868	36.0738550181848
2	+	YBR087W	Verified	19	11	60	9.96983755227303	19.3330308506283
2	+	YBR094W	Verified	19	60	3	48.3942749501758	48.8158012956906
2	+	YBR096W	Uncharacterized	55	61	74	24.2262483911792	40.0080547445692
2	+	YBR098W	Verified	10	19	162.5	15.0392080169728	166.359583766945
2	+	YBR103W	Verified	22	160	48	22.6054048626502	15.6136387266298
2	+	YBR104W	Verified	92	83	88	25.7637169547303	112.876569417903
2	+	YBR106W	Verified	111	41	122	27.4474287167549	95.4118474761947
2	+	YBR108W	Verified	12	36	184	21.847092587927	18.3154182440518
2	+	YBR109W-A	Dubious	2	4.5	1497	3.53553390593274	0
2	+	YBR110W	Verified	41	180	108	79.96557948542	9.01137492554718
2	+	YBR111W-A	Verified	19	34	167	17.8651544267062	16.848481979966
2	+	YBR114W	Verified	6	88	79.5	4.08248290463863	42.7617430265263
2	+	YBR118W	Verified	123	52	96	40.6811604710717	34.7648178907183
2	+	YBR119W	Verified	10	48	120	23.4861661409435	14.7648230602334
2	+	YBR126W-A	Dubious	48	23	154	6.29332501276647	40.7427004731396
2	+	YBR126W-B	Dubious	58	100	134	26.0109102707988	37.381488474655
2	+	YBR131W	Verified	16	30	75	15.8850034099251	139.949931523146
2	+	YBR135W	Verified	35	94	191	44.8264252797537	54.62166283097
2	+	YBR137W	Verified	39	73	135	24.2532188272357	34.3736317357426
2	+	YBR139W	Verified	50	11	159.5	11.562448014224	67.2400026709077
2	+	YBR141W-A	Dubious	8	26	485	8.34950811211569	48.2486121191954
2	+	YBR142W	Verified	43	58	177	17.655871249821	49.8332435174396
2	+	YBR145W	Verified	46	56	101	34.4830421111119	29.6353115526268
2	+	YBR146W	Verified	54	52	202	22.8302841159766	33.1464362096925
2	+	YBR147W	Verified	4	145.5	46	143.998553233473	190.525588832576
2	+	YBR149W	Verified	55	38	124	21.9924688670619	56.1412480324381
2	+	YBR151W	Verified	40	113	130	56.6391581043471	36.1490415519998
2	+	YBR152W	Verified	1	68	676	NA	NA
2	+	YBR153W	Verified	25	74	175	394.251155145211	35.0992877420611
2	+	YBR155W	Verified	77	45	90	25.9108572265494	139.568653683086
2	+	YBR158W	Verified	30	259.5	155	71.5377562879396	23.4154139232131
2	+	YBR159W	Verified	3	44	166	17.058722109232	47.7598157450382
2	+	YBR160W	Verified	30	78	94	33.6161735841065	118.97368104589
2	+	YBR161W	Verified	9	227	140	67.6091709755415	41.8383131166213
2	+	YBR162W-A	Verified	107	35	105	155.032748345068	50.3015873647388
2	+	YBR163W	Verified	27	102	88	38.1139018688656	97.9922812240188
2	+	YBR165W	Verified	7	92	149	7.4258236676383	39.7102601591171
2	+	YBR168W	Verified	13	127	156	132.180529230641	44.5747715239266
2	+	YBR171W	Verified	64	26	125	12.4259313470367	41.7751801265198
2	+	YBR175W	Verified	18	13	103	220.617797147693	8.30406625334055
2	+	YBR176W	Verified	24	97	145	20.3433837123908	49.5852179644268
2	+	YBR178W	Dubious	2	65.5	128	36.0624458405139	0
2	+	YBR183W	Verified	17	97	81	31.8241953828326	22.8744977444057
2	+	YBR184W	Uncharacterized	2	0	147	0	15.556349186104
2	+	YBR187W	Uncharacterized	122	114	144	33.6600512717824	47.6497973117455
2	+	YBR189W	Verified	79	31	70	18.5836442556402	68.9294593534872
2	+	YBR191W	Verified	67	36	126	27.5360378152293	33.4695160248822
2	+	YBR191W-A	Dubious	114	901	43	309.211700612515	27.6998755992335
2	+	YBR192W	Verified	47	163	257	29.63029989049	70.2707463909049
2	+	YBR194W	Verified	18	77.5	163	37.7920003984659	355.255316454632
2	+	YBR199W	Verified	79	93	177	20.8281557993488	62.3138343909892
2	+	YBR200W	Verified	21	63	222	15.9361822517786	15.5753162468849
2	+	YBR201W	Verified	22	136	124	11.1503887300474	73.8490475103222
2	+	YBR202W	Verified	23	65	177	34.6342264857868	15.5639697426523
2	+	YBR203W	Verified	2	212	207.5	0	6.36396103067893
2	+	YBR205W	Verified	49	30	160	14.9276030672487	37.161556648195
2	+	YBR206W	Dubious	73	1000	72	343.962015287192	39.9273455463099
2	+	YBR207W	Verified	63	58	117	27.8783106520662	34.3814183134323
2	+	YBR210W	Verified	7	38	13	51.8031990187037	59.1801124896338
2	+	YBR212W	Verified	13	377	206	97.5007560785938	30.4454114264051
2	+	YBR213W	Verified	17	70	196	26.6692707061892	33.9673285932925
2	+	YBR214W	Verified	32	79	184	22.9604981611125	25.0170909321943
2	+	YBR215W	Verified	14	37	118	15.4706386209703	127.147400832504
2	+	YBR217W	Verified	15	51	309	13.1771808532059	52.8528955822533
2	+	YBR228W	Verified	5	0	128	5.3665631459995	18.619881847101
2	+	YBR230W-A	Uncharacterized	49	41	138	23.0202328930222	28.7242342396288
2	+	YBR233W	Verified	25	109	150	33.8155289770839	45.1164049986255
2	+	YBR233W-A	Verified	60	39	212	23.0717133044397	52.139456089951
2	+	YBR235W	Uncharacterized	8	81	94	11.3066036330229	16.0601547759843
2	+	YBR237W	Verified	4	44	80.5	10.2102889283311	14.4337567297406
2	+	YBR242W	Uncharacterized	72	154	69	47.8402380876359	42.1304981366164
2	+	YBR244W	Verified	70	36	120	79.1464415703607	51.6781807780617
2	+	YBR246W	Uncharacterized	31	35	107	16.1136421198186	28.9268264820492
2	+	YBR251W	Verified	57	48	99	24.0401580276625	22.9594280927436
2	+	YBR252W	Verified	47	18	73	14.9025201352986	24.5270150667607
2	+	YBR253W	Verified	25	50	34	32.7687859606262	31.7352065273465
2	+	YBR255W	Verified	22	36	143	18.144024573	137.902068583037
2	+	YBR257W	Verified	31	47	66	85.4145866518315	57.6125546353649
2	+	YBR259W	Uncharacterized	21	46	130	13.1677817490448	116.185770786845
2	+	YBR263W	Verified	74	40	93	24.0127118316026	46.5207950937748
2	+	YBR265W	Verified	25	36	133	21.4660973009379	7.26590210045066
2	+	YBR267W	Verified	29	17	120	32.1524616192499	29.3726272493132
2	+	YBR268W	Verified	59	18	125	23.5528925881607	33.3904867513767
2	+	YBR271W	Uncharacterized	51	26	98	65.8141292416996	41.8853992062469
2	+	YBR274W	Verified	53	50	157	58.5690393104365	66.5419212671353
2	+	YBR278W	Verified	26	25	92	17.2007602694228	53.3659643766151
2	+	YBR279W	Verified	37	38	147	11.1428750178607	193.438263696358
2	+	YBR282W	Verified	37	31	88	170.210891977417	11.9756384345853
2	+	YBR285W	Uncharacterized	6	55.5	141	52.46999142367	8.16496580927726
2	+	YBR286W	Verified	26	20	72	8.31865373723417	31.8512890694335
2	+	YBR287W	Uncharacterized	30	51	120	22.0834363476235	57.87763548777
2	+	YBR289W	Verified	10	22	58	8.6178110136314	12.9957257930786
2	+	YBR290W	Verified	24	22	117	13.6953789942849	30.4223590067607
2	+	YBR293W	Verified	1	353	52	NA	NA
2	+	YBR295W	Verified	1	16	21	NA	NA
2	+	YBR297W	Verified	55	46	237	212.024611048425	15.1979752328542
2	+	YBR299W	Verified	8	28	129	69.1912463497267	25.2073543690272
3	-	YCL064C	Verified	65	19	127	213.394799338258	153.671513738283
3	-	YCL061C	Verified	1	66	167	NA	NA
3	-	YCL059C	Verified	24	34	106	31.5410935084715	15.7833497849722
3	-	YCL057C-A	Uncharacterized	147	26	134	38.7823807851031	44.7094681135793
3	-	YCL056C	Uncharacterized	33	34	28	126.718198748007	73.2469877341124
3	-	YCL052C	Verified	26	40	170	68.580205711157	27.5720036380272
3	-	YCL050C	Verified	45	62	108	118.117588218117	16.8436961801768
3	-	YCL049C	Uncharacterized	24	55	141	7.77211664229567	43.5989628915344
3	-	YCL047C	Uncharacterized	19	11	92	10.0513302485831	49.1766121371384
3	-	YCL045C	Verified	25	40	56	17.970624177622	7.30798649880161
3	-	YCL044C	Verified	20	53	174	25.8169161189856	9.2672314607637
3	-	YCL043C	Verified	70	49	89	19.7072571261668	19.5311981676331
3	-	YCL038C	Verified	23	56	78	32.7316312424918	7.6803738380687
3	-	YCL037C	Verified	28	67	543	6.55087941913307	170.668232259684
3	-	YCL035C	Verified	86	45	116	33.4748144295736	75.9621368711419
3	-	YCL033C	Verified	9	11	75	12.3389626792531	7.96520209689901
3	-	YCL031C	Verified	21	33	115	20.6830963878834	8.20917024981674
3	-	YCL030C	Verified	47	60	107	14.0325048847132	28.7987209346971
3	-	YCL029C	Verified	25	50	246	21.5840990855151	29.7965322367106
3	-	YCL026C-B	Uncharacterized	18	37.5	62	32.7108544675922	8.59700510247762
3	-	YCL026C-A	Verified	2	99	214	31.1126983722081	0
3	-	YCL025C	Verified	40	31	82	22.7988838008378	13.3884517785157
3	-	YCL017C	Verified	136	101	152	29.5730070350994	94.5851070922909
3	-	YCL016C	Verified	9	40	142	41.1302132798317	15.9643700505567
3	-	YCL012C	Verified	60	26	127	23.3976856743408	29.9280870668378
3	-	YCL011C	Verified	88	44	110	380.510212494957	52.2577407984141
3	-	YCL010C	Verified	22	20	651	16.8307721681119	620.405446259878
3	-	YCL009C	Verified	78	28.5	129	16.444256943188	23.2178759487117
3	-	YCL008C	Verified	17	11	132	17.3317542644232	10.8715765402534
3	-	YCL002C	Uncharacterized	50	37	174	23.2845836710621	87.6183025330639
3	-	YCR002C	Verified	44	55	120	55.1372302977295	189.965350963264
3	-	YCR004C	Verified	118	109	185	70.3438302524462	67.4151142120323
3	-	YCR005C	Verified	28	60	147	409.925498134922	35.4637269040625
3	-	YCR006C	Dubious	6	397	1712.5	158.824431369988	27.1416039810964
3	-	YCR007C	Uncharacterized	16	660	80	231.661246939002	160.820591032368
3	-	YCR009C	Verified	55	56	282	81.0826655531172	108.925059958068
3	-	YCR010C	Verified	4	216.5	182	116.497138734534	0
3	-	YCR011C	Verified	14	113	57	63.5084575141309	29.0509215681025
3	-	YCR015C	Uncharacterized	9	33	81	96.6346211251433	33.2093527656158
3	-	YCR017C	Verified	21	37	185	13.4917964492714	41.5618873030385
3	-	YCR020C	Verified	1	396	95	NA	NA
3	-	YCR020C-A	Verified	50	18	163	14.6316542510561	83.487855648689
3	-	YCR021C	Verified	17	100	171	26.6046767228886	22.7483031041361
3	-	YCR022C	Dubious	1	264	280	NA	NA
3	-	YCR023C	Verified	70	77	241	17.9109598981196	82.9564729090836
3	-	YCR024C	Verified	29	19	142	31.3569549014195	50.5724861429592
3	-	YCR024C-B	Uncharacterized	15	165	190	66.4742699954544	3.50917165642915
3	-	YCR024C-A	Verified	11	157	314	35.1404972283339	32.155304949007
3	-	YCR025C	Dubious	4	472.5	75	1116.88465533972	61.4573022512378
3	-	YCR026C	Verified	31	74	205	46.1785222151867	121.675507117324
3	-	YCR027C	Verified	19	184	296	20.7085032115592	227.897291424441
3	-	YCR028C	Verified	82	88	258	33.3008988542148	253.712495281508
3	-	YCR028C-A	Verified	86	61	154	30.0042062714688	39.7744753821954
3	-	YCR030C	Verified	38	85	173	346.352989469366	77.715496751146
3	-	YCR031C	Verified	124	26	128	13.9661156579864	90.1896430594162
3	-	YCR035C	Verified	30	18	153	191.440228059675	90.4106913116379
3	-	YCR037C	Verified	4	44	97	12.1209185570511	5.5
3	-	YCR043C	Uncharacterized	27	43	166	20.8959571602027	17.8632826237751
3	-	YCR044C	Verified	18	9.5	90	8.92616774367563	26.0055926614489
3	-	YCR045C	Verified	1	162	62	NA	NA
3	-	YCR046C	Verified	39	22	111	37.7789400736762	41.7052183325701
3	-	YCR047C	Verified	48	80	183	17.9632702483202	57.986241948579
3	-	YCR054C	Verified	11	55	180	28.8938496129288	14.7469565427151
3	-	YCR057C	Verified	24	62	113	16.5015919302316	11.3570989100286
3	-	YCR059C	Verified	42	19	176	15.147359793403	33.0012845982329
3	-	YCR064C	Dubious	2	2	17	0	18.3847763108502
3	-	YCR067C	Verified	11	111	76	18.1979019769763	12.9481483407685
3	-	YCR071C	Verified	43	32	79	17.5665480441737	29.1198691172992
3	-	YCR072C	Verified	41	26	81	14.2673087006967	24.8289759913793
3	-	YCR073C	Verified	2	60.5	72	6.36396103067893	0
3	-	YCR075C	Verified	2	12.5	144	3.53553390593274	0
3	-	YCR076C	Uncharacterized	40	17	105	8.41971891850712	23.1432412463038
3	-	YCR077C	Verified	17	42	132	10.2684554082193	41.1003971642468
3	-	YCR084C	Verified	26	225	95	43.2463426643936	39.7836456541939
3	-	YCR087C-A	Uncharacterized	26	36	63	112.789886344204	35.743444799765
3	-	YCR090C	Uncharacterized	42	28	76	21.2511118790891	13.6926822441159
3	-	YCR092C	Verified	3	36	155	0	70.8543106192794
3	-	YCR095C	Uncharacterized	15	38	56	8.31063575586529	24.3916457204589
3	-	YCR098C	Verified	21	64	258	105.604450663786	9.68651492687496
3	-	YCR099C	Uncharacterized	4	132	266	114.336856116769	470
3	-	YCR102C	Uncharacterized	7	70	265	57.6070432201778	82.5362835075465
3	+	YCL063W	Verified	11	40	153	19.8901528857418	8.30005476433193
3	+	YCL058W-A	Verified	11	22	71	10.9253666466456	28.6543666353442
3	+	YCL057W	Verified	27	8	115	13.3823883925224	21.6153896847841
3	+	YCL055W	Verified	4	15	126.5	11.842719282327	54.4334456010273
3	+	YCL054W	Verified	21	17	113	13.0153755228192	18.7513809015306
3	+	YCL051W	Verified	12	284	117	11.5509411921385	57.9170645288275
3	+	YCL040W	Verified	59	37	167	24.4188202896177	15.6514303053103
3	+	YCL039W	Verified	14	31	65	12.8313232810516	15.8106932794872
3	+	YCL036W	Verified	24	19.5	96	22.8466849781922	86.5950093953105
3	+	YCL034W	Verified	14	45	77	13.2302101849692	23.2790053033219
3	+	YCL032W	Verified	7	48	100	23.0775091500671	7.18132498717532
3	+	YCL028W	Verified	75	32	124	42.9054817052595	65.3927207564262
3	+	YCL027W	Verified	1	145	105	NA	NA
3	+	YCL021W-A	Uncharacterized	1	90	100	NA	NA
3	+	YCL018W	Verified	102	34	76	41.4271106170684	45.3253141210816
3	+	YCL005W-A	Verified	29	25	111	227.347583328524	23.7163035523496
3	+	YCL005W	Verified	20	46	137	59.8863836557896	30.0138564491031
3	+	YCL004W	Verified	13	78	77	34.1234561029544	305.303023072874
3	+	YCL001W	Verified	62	26	81	27.8014604960111	28.4385650671362
3	+	YCR003W	Verified	30	22	105	14.8201478268334	21.7286293477829
3	+	YCR008W	Verified	6	482	263.5	24.5275355468094	26.6508286300195
3	+	YCR012W	Verified	39	40	158	21.6802303646425	24.0881478407278
3	+	YCR016W	Uncharacterized	30	26	166.5	16.092262722819	42.6903310811253
3	+	YCR019W	Verified	31	135	114	38.2465122452327	48.7433259837384
3	+	YCR020W-B	Verified	28	32	483.5	14.9526589803289	24.5726436269038
3	+	YCR034W	Verified	87	26	163	17.9253627963839	92.1040562474061
